Arithmetic,ecg+gsr,2,yesNo,1.0
Prepare Speech,ecg+gsr,17,average,0.0
Social Conversation 5,ecg+gsr,17,average,0.0
Speech,ecg+gsr,17,average,0.0
Stroop 2,ecg+gsr,17,average,0.0
rest1,ecg+gsr,17,average,0.0
rest2,ecg+gsr,17,average,0.0
rest3,ecg+gsr,17,average,0.0
rest4,ecg+gsr,17,average,0.0
rest5,ecg+gsr,17,average,0.0
rest6,ecg+gsr,17,average,0.0
sing-a-song 1,ecg+gsr,17,average,0.0
Arithmetic,ecg+gsr,2,pss,1.0
Cry 7-2,ecg+gsr,2,pss,1.0
Eating 3,ecg+gsr,2,pss,0.0
Game 4,ecg+gsr,2,pss,0.0
Ice Bucket 6,ecg+gsr,2,pss,1.0
Prepare Speech,ecg+gsr,2,pss,1.0
Social Conversation 5,ecg+gsr,2,pss,0.0
Speech,ecg+gsr,2,pss,1.0
Stroop 2,ecg+gsr,2,pss,0.0
rest1,ecg+gsr,2,pss,1.0
rest2,ecg+gsr,2,pss,1.0
rest3,ecg+gsr,2,pss,0.0
rest4,ecg+gsr,2,pss,0.0
rest5,ecg+gsr,2,pss,0.0
rest6,ecg+gsr,2,pss,0.0
sing-a-song 1,ecg+gsr,2,pss,0.44444444444444448
Arithmetic,ecg+gsr,3,pss,0.0
Cry 7-2,ecg+gsr,3,pss,0.0
Eating 3,ecg+gsr,3,pss,0.0
Game 4,ecg+gsr,3,pss,0.0
Ice Bucket 6,ecg+gsr,3,pss,0.0
Prepare Speech,ecg+gsr,3,pss,0.0
Social Conversation 5,ecg+gsr,3,pss,0.0
Speech,ecg+gsr,3,pss,0.0
Stroop 2,ecg+gsr,3,pss,0.0
rest1,ecg+gsr,3,pss,0.0
rest2,ecg+gsr,3,pss,0.0
rest3,ecg+gsr,3,pss,0.0
rest4,ecg+gsr,3,pss,0.0
rest5,ecg+gsr,3,pss,0.0
rest6,ecg+gsr,3,pss,0.0
sing-a-song 1,ecg+gsr,3,pss,0.0
Arithmetic,ecg+gsr,4,pss,0.0
Cry 7-2,ecg+gsr,4,pss,0.0
Eating 3,ecg+gsr,4,pss,0.0
Game 4,ecg+gsr,4,pss,0.0
Ice Bucket 6,ecg+gsr,4,pss,0.0
Prepare Speech,ecg+gsr,4,pss,0.0
Social Conversation 5,ecg+gsr,4,pss,0.0
Speech,ecg+gsr,4,pss,0.0
Stroop 2,ecg+gsr,4,pss,0.0
rest1,ecg+gsr,4,pss,0.0
rest2,ecg+gsr,4,pss,0.0
rest3,ecg+gsr,4,pss,0.0
rest4,ecg+gsr,4,pss,0.0
rest5,ecg+gsr,4,pss,0.0
rest6,ecg+gsr,4,pss,0.0
sing-a-song 1,ecg+gsr,4,pss,0.0
Arithmetic,ecg+gsr,6,pss,1.0
Cry 7-2,ecg+gsr,6,pss,0.0
Eating 3,ecg+gsr,6,pss,0.0
Game 4,ecg+gsr,6,pss,0.0
Ice Bucket 6,ecg+gsr,6,pss,0.0
Prepare Speech,ecg+gsr,6,pss,1.0
Social Conversation 5,ecg+gsr,6,pss,0.0
Speech,ecg+gsr,6,pss,1.0
Stroop 2,ecg+gsr,6,pss,0.0
rest1,ecg+gsr,6,pss,0.0
rest2,ecg+gsr,6,pss,0.0
rest3,ecg+gsr,6,pss,0.0
rest4,ecg+gsr,6,pss,0.0
rest5,ecg+gsr,6,pss,0.0
rest6,ecg+gsr,6,pss,0.33333333333333337
sing-a-song 1,ecg+gsr,6,pss,0.83333333333333326
Cry 7-2,ecg+gsr,7,pss,0.0
Eating 3,ecg+gsr,7,pss,0.0
Game 4,ecg+gsr,7,pss,0.0
Ice Bucket 6,ecg+gsr,7,pss,0.0
Prepare Speech,ecg+gsr,7,pss,0.0
Social Conversation 5,ecg+gsr,7,pss,0.0
Speech,ecg+gsr,7,pss,0.0
Stroop 2,ecg+gsr,7,pss,0.0
rest1,ecg+gsr,7,pss,0.0
rest2,ecg+gsr,7,pss,0.0
rest3,ecg+gsr,7,pss,0.0
rest4,ecg+gsr,7,pss,0.0
rest5,ecg+gsr,7,pss,0.0
rest6,ecg+gsr,7,pss,0.0
sing-a-song 1,ecg+gsr,7,pss,0.0
Arithmetic,ecg+gsr,9,pss,0.0
Cry 7-2,ecg+gsr,9,pss,0.0
Eating 3,ecg+gsr,9,pss,0.0
Game 4,ecg+gsr,9,pss,0.0
Ice Bucket 6,ecg+gsr,9,pss,0.0
Prepare Speech,ecg+gsr,9,pss,0.0
Social Conversation 5,ecg+gsr,9,pss,0.0
Speech,ecg+gsr,9,pss,0.0
Stroop 2,ecg+gsr,9,pss,0.0
rest1,ecg+gsr,9,pss,0.0
rest2,ecg+gsr,9,pss,0.0
rest3,ecg+gsr,9,pss,0.0
rest4,ecg+gsr,9,pss,0.0
rest5,ecg+gsr,9,pss,0.0
rest6,ecg+gsr,9,pss,0.0
sing-a-song 1,ecg+gsr,9,pss,0.0
Arithmetic,ecg+gsr,11,pss,0.0
Cry 7-2,ecg+gsr,11,pss,0.0
Eating 3,ecg+gsr,11,pss,0.0
Game 4,ecg+gsr,11,pss,0.0
Ice Bucket 6,ecg+gsr,11,pss,0.0
Prepare Speech,ecg+gsr,11,pss,0.0
Social Conversation 5,ecg+gsr,11,pss,0.0
Speech,ecg+gsr,11,pss,0.0
Stroop 2,ecg+gsr,11,pss,0.0
rest1,ecg+gsr,11,pss,0.0
rest2,ecg+gsr,11,pss,0.0
rest3,ecg+gsr,11,pss,0.0
rest4,ecg+gsr,11,pss,0.0
rest5,ecg+gsr,11,pss,0.0
rest6,ecg+gsr,11,pss,0.0
sing-a-song 1,ecg+gsr,11,pss,0.0
Arithmetic,ecg+gsr,13,pss,1.0
Cry 7-2,ecg+gsr,13,pss,1.0
Eating 3,ecg+gsr,13,pss,1.0
Game 4,ecg+gsr,13,pss,1.0
Prepare Speech,ecg+gsr,13,pss,1.0
Social Conversation 5,ecg+gsr,13,pss,1.0
Speech,ecg+gsr,13,pss,1.0
Stroop 2,ecg+gsr,13,pss,1.0
rest1,ecg+gsr,13,pss,1.0
rest2,ecg+gsr,13,pss,1.0
rest3,ecg+gsr,13,pss,1.0
rest4,ecg+gsr,13,pss,1.0
rest5,ecg+gsr,13,pss,1.0
rest6,ecg+gsr,13,pss,1.0
sing-a-song 1,ecg+gsr,13,pss,1.0
Arithmetic,ecg+gsr,14,pss,1.0
Cry 7-2,ecg+gsr,14,pss,1.0
Eating 3,ecg+gsr,14,pss,1.0
Game 4,ecg+gsr,14,pss,1.0
Ice Bucket 6,ecg+gsr,14,pss,1.0
Prepare Speech,ecg+gsr,14,pss,1.0
Social Conversation 5,ecg+gsr,14,pss,1.0
Speech,ecg+gsr,14,pss,1.0
Stroop 2,ecg+gsr,14,pss,0.0
rest1,ecg+gsr,14,pss,1.0
rest2,ecg+gsr,14,pss,0.0
rest3,ecg+gsr,14,pss,0.0
rest4,ecg+gsr,14,pss,0.0
rest5,ecg+gsr,14,pss,1.0
rest6,ecg+gsr,14,pss,1.0
sing-a-song 1,ecg+gsr,14,pss,1.0
Arithmetic,ecg+gsr,15,pss,0.0
Cry 7-2,ecg+gsr,15,pss,0.0
Eating 3,ecg+gsr,15,pss,0.0
Game 4,ecg+gsr,15,pss,0.0
Ice Bucket 6,ecg+gsr,15,pss,0.5
Prepare Speech,ecg+gsr,15,pss,0.0
Social Conversation 5,ecg+gsr,15,pss,0.0
Speech,ecg+gsr,15,pss,0.0
Stroop 2,ecg+gsr,15,pss,0.0
rest1,ecg+gsr,15,pss,0.0
rest2,ecg+gsr,15,pss,0.0
rest3,ecg+gsr,15,pss,0.0
rest4,ecg+gsr,15,pss,0.0
rest5,ecg+gsr,15,pss,0.0
rest6,ecg+gsr,15,pss,0.0
sing-a-song 1,ecg+gsr,15,pss,0.0
Arithmetic,ecg+gsr,16,pss,1.0
Cry 7-2,ecg+gsr,16,pss,0.0
Eating 3,ecg+gsr,16,pss,0.0
Game 4,ecg+gsr,16,pss,0.92307692307692302
Ice Bucket 6,ecg+gsr,16,pss,0.0
Prepare Speech,ecg+gsr,16,pss,0.0
Social Conversation 5,ecg+gsr,16,pss,0.0
Speech,ecg+gsr,16,pss,0.94117647058823528
Stroop 2,ecg+gsr,16,pss,0.0
rest1,ecg+gsr,16,pss,0.0
rest2,ecg+gsr,16,pss,0.0
rest3,ecg+gsr,16,pss,0.0
rest4,ecg+gsr,16,pss,0.0
rest5,ecg+gsr,16,pss,0.0
rest6,ecg+gsr,16,pss,0.0
sing-a-song 1,ecg+gsr,16,pss,0.83333333333333326
Arithmetic,ecg+gsr,17,pss,0.0
Cry 7-2,ecg+gsr,17,pss,0.0
Eating 3,ecg+gsr,17,pss,0.0
Game 4,ecg+gsr,17,pss,0.0
Ice Bucket 6,ecg+gsr,17,pss,0.0
Prepare Speech,ecg+gsr,17,pss,0.0
Social Conversation 5,ecg+gsr,17,pss,0.0
Speech,ecg+gsr,17,pss,0.0
Stroop 2,ecg+gsr,17,pss,0.0
rest1,ecg+gsr,17,pss,0.0
rest2,ecg+gsr,17,pss,0.0
rest3,ecg+gsr,17,pss,0.0
rest4,ecg+gsr,17,pss,0.0
rest5,ecg+gsr,17,pss,0.0
rest6,ecg+gsr,17,pss,0.0
sing-a-song 1,ecg+gsr,17,pss,0.0
Arithmetic,ecg+gsr,2,consensus,1.0
Cry 7-2,ecg+gsr,2,consensus,0.0
Eating 3,ecg+gsr,2,consensus,0.0
Game 4,ecg+gsr,2,consensus,0.0
Ice Bucket 6,ecg+gsr,2,consensus,0.0
Prepare Speech,ecg+gsr,2,consensus,1.0
Social Conversation 5,ecg+gsr,2,consensus,0.0
Speech,ecg+gsr,2,consensus,1.0
Stroop 2,ecg+gsr,2,consensus,0.0
rest1,ecg+gsr,2,consensus,0.0
rest2,ecg+gsr,2,consensus,0.0
rest3,ecg+gsr,2,consensus,0.0
rest4,ecg+gsr,2,consensus,0.0
rest5,ecg+gsr,2,consensus,0.0
rest6,ecg+gsr,2,consensus,0.0
sing-a-song 1,ecg+gsr,2,consensus,0.0
Arithmetic,ecg+gsr,3,consensus,0.0
Cry 7-2,ecg+gsr,3,consensus,0.0
Eating 3,ecg+gsr,3,consensus,0.0
Game 4,ecg+gsr,3,consensus,0.0
Ice Bucket 6,ecg+gsr,3,consensus,0.0
Prepare Speech,ecg+gsr,3,consensus,0.0
Social Conversation 5,ecg+gsr,3,consensus,0.0
Speech,ecg+gsr,3,consensus,0.0
Stroop 2,ecg+gsr,3,consensus,0.0
rest1,ecg+gsr,3,consensus,0.0
rest2,ecg+gsr,3,consensus,0.0
rest3,ecg+gsr,3,consensus,0.0
rest4,ecg+gsr,3,consensus,0.0
rest5,ecg+gsr,3,consensus,0.0
rest6,ecg+gsr,3,consensus,0.0
sing-a-song 1,ecg+gsr,3,consensus,0.0
Arithmetic,ecg+gsr,4,consensus,0.0
Cry 7-2,ecg+gsr,4,consensus,0.0
Eating 3,ecg+gsr,4,consensus,0.0
Game 4,ecg+gsr,4,consensus,0.0
Ice Bucket 6,ecg+gsr,4,consensus,0.0
Prepare Speech,ecg+gsr,4,consensus,0.0
Social Conversation 5,ecg+gsr,4,consensus,0.0
Speech,ecg+gsr,4,consensus,0.0
Stroop 2,ecg+gsr,4,consensus,0.0
rest1,ecg+gsr,4,consensus,0.0
rest2,ecg+gsr,4,consensus,0.0
rest3,ecg+gsr,4,consensus,0.0
rest4,ecg+gsr,4,consensus,0.0
rest5,ecg+gsr,4,consensus,0.0
rest6,ecg+gsr,4,consensus,0.0
sing-a-song 1,ecg+gsr,4,consensus,0.0
Arithmetic,ecg+gsr,6,consensus,0.0
Cry 7-2,ecg+gsr,6,consensus,0.0
Eating 3,ecg+gsr,6,consensus,0.0
Game 4,ecg+gsr,6,consensus,0.0
Ice Bucket 6,ecg+gsr,6,consensus,0.0
Prepare Speech,ecg+gsr,6,consensus,0.0
Social Conversation 5,ecg+gsr,6,consensus,0.0
Speech,ecg+gsr,6,consensus,0.0
Stroop 2,ecg+gsr,6,consensus,0.0
rest1,ecg+gsr,6,consensus,0.0
rest2,ecg+gsr,6,consensus,0.0
rest3,ecg+gsr,6,consensus,0.0
rest4,ecg+gsr,6,consensus,0.0
rest5,ecg+gsr,6,consensus,0.0
rest6,ecg+gsr,6,consensus,0.0
sing-a-song 1,ecg+gsr,6,consensus,0.0
Arithmetic,ecg+gsr,9,consensus,0.0
Cry 7-2,ecg+gsr,9,consensus,0.0
Eating 3,ecg+gsr,9,consensus,0.0
Game 4,ecg+gsr,9,consensus,0.0
Ice Bucket 6,ecg+gsr,9,consensus,0.0
Prepare Speech,ecg+gsr,9,consensus,0.0
Social Conversation 5,ecg+gsr,9,consensus,0.0
Speech,ecg+gsr,9,consensus,0.0
Stroop 2,ecg+gsr,9,consensus,0.0
rest1,ecg+gsr,9,consensus,0.0
rest2,ecg+gsr,9,consensus,0.0
rest3,ecg+gsr,9,consensus,0.0
rest4,ecg+gsr,9,consensus,0.0
rest5,ecg+gsr,9,consensus,0.0
rest6,ecg+gsr,9,consensus,0.0
sing-a-song 1,ecg+gsr,9,consensus,0.0
Arithmetic,ecg+gsr,11,consensus,0.0
Cry 7-2,ecg+gsr,11,consensus,0.0
Eating 3,ecg+gsr,11,consensus,0.0
Game 4,ecg+gsr,11,consensus,0.0
Ice Bucket 6,ecg+gsr,11,consensus,0.0
Prepare Speech,ecg+gsr,11,consensus,0.0
Social Conversation 5,ecg+gsr,11,consensus,0.0
Speech,ecg+gsr,11,consensus,0.0
Stroop 2,ecg+gsr,11,consensus,0.0
rest1,ecg+gsr,11,consensus,0.0
rest2,ecg+gsr,11,consensus,0.0
rest3,ecg+gsr,11,consensus,0.0
rest4,ecg+gsr,11,consensus,0.0
rest5,ecg+gsr,11,consensus,0.0
rest6,ecg+gsr,11,consensus,0.0
sing-a-song 1,ecg+gsr,11,consensus,0.0
Arithmetic,ecg+gsr,13,consensus,0.0
Cry 7-2,ecg+gsr,13,consensus,0.0
Eating 3,ecg+gsr,13,consensus,0.0
Game 4,ecg+gsr,13,consensus,0.0
Ice Bucket 6,ecg+gsr,13,consensus,0.0
Prepare Speech,ecg+gsr,13,consensus,0.0
Social Conversation 5,ecg+gsr,13,consensus,0.0
Speech,ecg+gsr,13,consensus,0.0
Stroop 2,ecg+gsr,13,consensus,0.0
rest1,ecg+gsr,13,consensus,0.0
rest2,ecg+gsr,13,consensus,0.0
rest3,ecg+gsr,13,consensus,0.0
rest4,ecg+gsr,13,consensus,0.0
rest5,ecg+gsr,13,consensus,0.0
rest6,ecg+gsr,13,consensus,0.0
sing-a-song 1,ecg+gsr,13,consensus,0.0
Arithmetic,ecg+gsr,14,consensus,0.5
Cry 7-2,ecg+gsr,14,consensus,0.80000000000000004
Eating 3,ecg+gsr,14,consensus,0.0
Game 4,ecg+gsr,14,consensus,1.0
Ice Bucket 6,ecg+gsr,14,consensus,0.0
Prepare Speech,ecg+gsr,14,consensus,0.0
Social Conversation 5,ecg+gsr,14,consensus,0.0
Speech,ecg+gsr,14,consensus,0.36363636363636359
Stroop 2,ecg+gsr,14,consensus,0.0
rest1,ecg+gsr,14,consensus,0.0
rest2,ecg+gsr,14,consensus,0.0
rest3,ecg+gsr,14,consensus,0.0
rest4,ecg+gsr,14,consensus,0.0
rest5,ecg+gsr,14,consensus,0.0
rest6,ecg+gsr,14,consensus,0.0
sing-a-song 1,ecg+gsr,14,consensus,0.83333333333333326
Arithmetic,ecg+gsr,15,consensus,0.0
Cry 7-2,ecg+gsr,15,consensus,0.0
Eating 3,ecg+gsr,15,consensus,0.0
Game 4,ecg+gsr,15,consensus,0.0
Ice Bucket 6,ecg+gsr,15,consensus,0.5
Prepare Speech,ecg+gsr,15,consensus,0.0
Social Conversation 5,ecg+gsr,15,consensus,0.0
Speech,ecg+gsr,15,consensus,0.0
Stroop 2,ecg+gsr,15,consensus,0.0
rest1,ecg+gsr,15,consensus,0.0
rest2,ecg+gsr,15,consensus,0.0
rest3,ecg+gsr,15,consensus,0.0
rest4,ecg+gsr,15,consensus,0.0
rest5,ecg+gsr,15,consensus,0.0
rest6,ecg+gsr,15,consensus,0.0
sing-a-song 1,ecg+gsr,15,consensus,0.0
Arithmetic,ecg+gsr,16,consensus,0.0
Cry 7-2,ecg+gsr,16,consensus,0.0
Eating 3,ecg+gsr,16,consensus,0.0
Game 4,ecg+gsr,16,consensus,0.0
Ice Bucket 6,ecg+gsr,16,consensus,0.0
Prepare Speech,ecg+gsr,16,consensus,0.0
Social Conversation 5,ecg+gsr,16,consensus,0.0
Speech,ecg+gsr,16,consensus,0.0
Stroop 2,ecg+gsr,16,consensus,0.0
rest1,ecg+gsr,16,consensus,0.0
rest2,ecg+gsr,16,consensus,0.0
rest3,ecg+gsr,16,consensus,0.0
rest4,ecg+gsr,16,consensus,0.0
rest5,ecg+gsr,16,consensus,0.0
rest6,ecg+gsr,16,consensus,0.0
sing-a-song 1,ecg+gsr,16,consensus,0.0
Arithmetic,ecg+gsr,17,consensus,0.0
Cry 7-2,ecg+gsr,17,consensus,0.0
Eating 3,ecg+gsr,17,consensus,0.0
Game 4,ecg+gsr,17,consensus,0.0
Ice Bucket 6,ecg+gsr,17,consensus,0.0
Prepare Speech,ecg+gsr,17,consensus,0.0
Social Conversation 5,ecg+gsr,17,consensus,0.0
Speech,ecg+gsr,17,consensus,0.0
Stroop 2,ecg+gsr,17,consensus,0.0
rest1,ecg+gsr,17,consensus,0.0
rest2,ecg+gsr,17,consensus,0.0
rest3,ecg+gsr,17,consensus,0.0
rest4,ecg+gsr,17,consensus,0.0
rest5,ecg+gsr,17,consensus,0.0
rest6,ecg+gsr,17,consensus,0.0
sing-a-song 1,ecg+gsr,17,consensus,0.0
